1.6344,226.15,0.36562,226.15
1.634,226.41,0.36603,226.41
1.6336,226.67,0.36645,226.67
1.6331,226.92,0.36686,226.92
1.6327,227.18,0.36728,227.18
1.6323,227.44,0.36769,227.44
1.6319,227.69,0.36811,227.69
1.6315,227.95,0.36852,227.95
1.6311,228.21,0.36894,228.21
1.6306,228.46,0.36935,228.46
1.6302,228.72,0.36976,228.72
1.6298,228.97,0.37018,228.97
1.6294,229.23,0.37059,229.23
1.629,229.49,0.37101,229.49
1.6286,229.74,0.37142,229.74
1.6282,230,0.37184,230
1.6277,230.26,0.37225,230.26
1.6273,230.51,0.37267,230.51
1.6269,230.77,0.37308,230.77
1.6265,231.03,0.3735,231.03
1.6261,231.28,0.37391,231.28
1.6257,231.54,0.37432,231.54
1.6253,231.79,0.37474,231.79
1.6248,232.05,0.37515,232.05
1.6244,232.31,0.37557,232.31
1.624,232.56,0.37598,232.56
1.6236,232.82,0.3764,232.82
1.6232,233.08,0.37681,233.08
1.6228,233.33,0.37723,233.33
1.6224,233.59,0.37764,233.59
1.6219,233.85,0.37806,233.85
1.6215,234.1,0.37847,234.1
1.6211,234.36,0.37888,234.36
1.6207,234.62,0.3793,234.62
1.6203,234.87,0.37971,234.87
1.6199,235.13,0.38013,235.13
1.6195,235.38,0.38054,235.38
1.619,235.64,0.38096,235.64
1.6186,235.9,0.38137,235.9
1.6182,236.15,0.38179,236.15
1.6178,236.41,0.3822,236.41
1.6174,236.67,0.38262,236.67
1.617,236.92,0.38303,236.92
1.6166,237.18,0.38344,237.18
1.6161,237.44,0.38386,237.44
1.6157,237.69,0.38427,237.69
1.6153,237.95,0.38469,237.95
1.6149,238.21,0.3851,238.21
1.6145,238.46,0.38552,238.46
1.6141,238.72,0.38593,238.72
1.6137,238.97,0.38635,238.97
1.6132,239.23,0.38676,239.23
1.6128,239.49,0.38718,239.49
1.6124,239.74,0.38759,239.74
1.612,240,0.388,240
1.6116,240.26,0.38842,240.26
1.6112,240.51,0.38883,240.51
1.6108,240.77,0.38925,240.77
1.6103,241.03,0.38966,241.03
1.6099,241.28,0.39008,241.28
1.6095,241.54,0.39049,241.54
1.6091,241.79,0.39091,241.79
1.6087,242.05,0.39132,242.05
1.6083,242.31,0.39174,242.31
1.6079,242.56,0.39215,242.56
1.6074,242.82,0.39256,242.82
1.607,243.08,0.39298,243.08
1.6066,243.33,0.39339,243.33
1.6062,243.59,0.39381,243.59
1.6058,243.85,0.39422,243.85
1.6054,244.1,0.39464,244.1
1.6049,244.36,0.39505,244.36
1.6045,244.62,0.39547,244.62
1.6041,244.87,0.39588,244.87
1.6037,245.13,0.3963,245.13
1.6033,245.38,0.39671,245.38
1.6029,245.64,0.39712,245.64
1.6025,245.9,0.39754,245.9
1.602,246.15,0.39795,246.15
1.6016,246.41,0.39837,246.41
1.6012,246.67,0.39878,246.67
1.6008,246.92,0.3992,246.92
1.6004,247.18,0.39961,247.18
1.6,247.44,0.40003,247.44
1.5996,247.69,0.40044,247.69
1.5991,247.95,0.40086,247.95
1.5987,248.21,0.40127,248.21
1.5983,248.46,0.40168,248.46
1.5979,248.72,0.4021,248.72
1.5975,248.97,0.40251,248.97
1.5971,249.23,0.40293,249.23
1.5967,249.49,0.40334,249.49
1.5962,249.74,0.40376,249.74
1.5958,250,0.40417,250
1.5954,250.26,0.40459,250.26
1.595,250.51,0.405,250.51
1.5946,250.77,0.40541,250.77
1.5942,251.03,0.40583,251.03
1.5938,251.28,0.40624,251.28
1.5933,251.54,0.40666,251.54
1.5929,251.79,0.40707,251.79
1.5925,252.05,0.40749,252.05
1.5921,252.31,0.4079,252.31
1.5917,252.56,0.40832,252.56
1.5913,252.82,0.40873,252.82
1.5909,253.08,0.40915,253.08
1.5904,253.33,0.40956,253.33
1.59,253.59,0.40997,253.59
1.5896,253.85,0.41039,253.85
1.5892,254.1,0.4108,254.1
1.5888,254.36,0.41122,254.36
1.5884,254.62,0.41163,254.62
1.588,254.87,0.41205,254.87
1.5875,255.13,0.41246,255.13
1.5871,255.38,0.41288,255.38
1.5867,255.64,0.41329,255.64
1.5863,255.9,0.41371,255.9
1.5859,256.15,0.41412,256.15
1.5855,256.41,0.41453,256.41
1.5851,256.67,0.41495,256.67
1.5846,256.92,0.41536,256.92
1.5842,257.18,0.41578,257.18
1.5838,257.44,0.41619,257.44
1.5834,257.69,0.41661,257.69
1.583,257.95,0.41702,257.95
1.5826,258.21,0.41744,258.21
1.5821,258.46,0.41785,258.46
1.5817,258.72,0.41827,258.72
1.5813,258.97,0.41868,258.97
1.5809,259.23,0.41909,259.23
1.5805,259.49,0.41951,259.49
1.5801,259.74,0.41992,259.74
1.5797,260,0.42034,260
1.5792,260.26,0.42075,260.26
1.5788,260.51,0.42117,260.51
1.5784,260.77,0.42158,260.77
1.578,261.03,0.422,261.03
1.5776,261.28,0.42241,261.28
1.5772,261.54,0.42283,261.54
1.5768,261.79,0.42324,261.79
1.5763,262.05,0.42365,262.05
1.5759,262.31,0.42407,262.31
1.5755,262.56,0.42448,262.56
1.5751,262.82,0.4249,262.82
1.5747,263.08,0.42531,263.08
1.5743,263.33,0.42573,263.33
1.5739,263.59,0.42614,263.59
1.5734,263.85,0.42656,263.85
1.573,264.1,0.42697,264.1
1.5726,264.36,0.42739,264.36
1.5722,264.62,0.4278,264.62
1.5718,264.87,0.42821,264.87
1.5714,265.13,0.42863,265.13
1.571,265.38,0.42904,265.38
1.5705,265.64,0.42946,265.64
1.5701,265.9,0.42987,265.9
1.5697,266.15,0.43029,266.15
1.5693,266.41,0.4307,266.41
1.5689,266.67,0.43112,266.67
1.5685,266.92,0.43153,266.92
1.5681,267.18,0.43195,267.18
1.5676,267.44,0.43236,267.44
1.5672,267.69,0.43277,267.69
1.5668,267.95,0.43319,267.95
1.5664,268.21,0.4336,268.21
1.566,268.46,0.43402,268.46
1.5656,268.72,0.43443,268.72
1.5652,268.97,0.43485,268.97
1.5647,269.23,0.43526,269.23
1.5643,269.49,0.43568,269.49
1.5639,269.74,0.43609,269.74
1.5635,270,0.43651,270
1.5631,270.26,0.43692,270.26
1.5627,270.51,0.43733,270.51
1.5623,270.77,0.43775,270.77
1.5618,271.03,0.43816,271.03
1.5614,271.28,0.43858,271.28
1.561,271.54,0.43899,271.54
1.5606,271.79,0.43941,271.79
1.5602,272.05,0.43982,272.05
1.5598,272.31,0.44024,272.31
1.5593,272.56,0.44065,272.56
1.5589,272.82,0.44106,272.82
1.5585,273.08,0.44148,273.08
1.5581,273.33,0.44189,273.33
1.5577,273.59,0.44231,273.59
1.5573,273.85,0.44272,273.85
1.5569,274.1,0.44314,274.1
1.5564,274.36,0.44355,274.36
1.556,274.62,0.44397,274.62
1.5556,274.87,0.44438,274.87
1.5552,275.13,0.4448,275.13
1.5548,275.38,0.44521,275.38
1.5544,275.64,0.44562,275.64
1.554,275.9,0.44604,275.9
1.5535,276.15,0.44645,276.15
1.5531,276.41,0.44687,276.41
1.5527,276.67,0.44728,276.67
1.5523,276.92,0.4477,276.92
1.5519,277.18,0.44811,277.18
1.5515,277.44,0.44853,277.44
1.5511,277.69,0.44894,277.69
1.5506,277.95,0.44936,277.95
1.5502,278.21,0.44977,278.21
1.5498,278.46,0.45018,278.46
1.5494,278.72,0.4506,278.72
1.549,278.97,0.45101,278.97
1.5486,279.23,0.45143,279.23
1.5482,279.49,0.45184,279.49
1.5477,279.74,0.45226,279.74
1.5473,280,0.45267,280
1.5469,280.26,0.45309,280.26
1.5465,280.51,0.4535,280.51
1.5461,280.77,0.45392,280.77
1.5457,281.03,0.45433,281.03
1.5453,281.28,0.45474,281.28
1.5448,281.54,0.45516,281.54
1.5444,281.79,0.45557,281.79
1.544,282.05,0.45599,282.05
1.5436,282.31,0.4564,282.31
1.5432,282.56,0.45682,282.56
1.5428,282.82,0.45723,282.82
1.5424,283.08,0.45765,283.08
1.5419,283.33,0.45806,283.33
1.5415,283.59,0.45848,283.59
1.5411,283.85,0.45889,283.85
1.5407,284.1,0.4593,284.1
1.5403,284.36,0.45972,284.36
1.5399,284.62,0.46013,284.62
1.5395,284.87,0.46055,284.87
1.539,285.13,0.46096,285.13
1.5386,285.38,0.46138,285.38
1.5382,285.64,0.46179,285.64
1.5378,285.9,0.46221,285.9
1.5374,286.15,0.46262,286.15
1.537,286.41,0.46304,286.41
1.5366,286.67,0.46345,286.67
1.5361,286.92,0.46386,286.92
